ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
2023-11-01 01:29:30.238148729+00:00,2023-11-01 01:29:30.235850207+00:00,0,1,78460,T,B,0,80.91,1,0,13394,172310337,CLF4
2023-11-01 01:30:13.759454105+00:00,2023-11-01 01:30:13.750516435+00:00,0,1,78460,T,B,0,80.92,1,0,14099,172319678,CLF4
2023-11-01 01:31:05.050330020+00:00,2023-11-01 01:31:05.041858841+00:00,0,1,78460,T,B,0,80.92,2,0,17358,172326697,CLF4
2023-11-01 01:31:05.050900002+00:00,2023-11-01 01:31:05.047283945+00:00,0,1,78460,T,B,0,80.92,1,128,13872,172326741,CLF4
2023-11-01 01:31:32.075152968+00:00,2023-11-01 01:31:32.074891779+00:00,0,1,78460,T,A,0,80.91,1,0,15932,172329856,CLF4
2023-11-01 01:33:16.027504523+00:00,2023-11-01 01:33:16.021099911+00:00,0,1,78460,T,A,0,80.88,2,0,13659,172347795,CLF4
2023-11-01 01:33:16.734784663+00:00,2023-11-01 01:33:16.734522957+00:00,0,1,78460,T,A,0,80.88,1,0,16822,172351092,CLF4
2023-11-01 01:33:21.166257140+00:00,2023-11-01 01:33:21.165976167+00:00,0,1,78460,T,B,0,80.89,1,0,19660,172351512,CLF4
2023-11-01 01:33:21.635735414+00:00,2023-11-01 01:33:21.635500217+00:00,0,1,78460,T,B,0,80.9,1,0,16525,172352124,CLF4
2023-11-01 01:33:34.329636458+00:00,2023-11-01 01:33:34.329013981+00:00,0,1,78460,T,A,0,80.91,1,0,13725,172356955,CLF4
2023-11-01 01:33:48.689401690+00:00,2023-11-01 01:33:48.688462617+00:00,0,1,78460,T,A,0,80.91,1,0,14693,172358992,CLF4
2023-11-01 01:33:56.834608274+00:00,2023-11-01 01:33:56.834356461+00:00,0,1,78460,T,B,0,80.92,2,0,16631,172360956,CLF4
2023-11-01 01:34:07.222452843+00:00,2023-11-01 01:34:07.221955931+00:00,0,1,78460,T,A,0,80.91,1,0,13476,172364450,CLF4
2023-11-01 01:34:44.068771191+00:00,2023-11-01 01:34:44.060184123+00:00,0,1,78460,T,A,0,80.9,1,0,13824,172369280,CLF4
2023-11-01 01:34:44.071546438+00:00,2023-11-01 01:34:44.062841591+00:00,0,1,78460,T,A,0,80.9,1,0,13702,172369468,CLF4
2023-11-01 01:35:08.555102344+00:00,2023-11-01 01:35:08.554791519+00:00,0,1,78460,T,B,0,80.91,1,0,16497,172375151,CLF4
2023-11-01 01:35:10.851676774+00:00,2023-11-01 01:35:10.846522005+00:00,0,1,78460,T,A,0,80.89,1,0,13998,172375305,CLF4
2023-11-01 01:35:10.854740114+00:00,2023-11-01 01:35:10.847679335+00:00,0,1,78460,T,A,0,80.89,1,0,14153,172375533,CLF4
2023-11-01 01:35:10.869892237+00:00,2023-11-01 01:35:10.867653627+00:00,0,1,78460,T,A,0,80.89,1,0,14010,172376716,CLF4
2023-11-01 01:35:20.618299168+00:00,2023-11-01 01:35:20.618008275+00:00,0,1,78460,T,A,0,80.91,1,0,16788,172379884,CLF4
2023-11-01 01:35:20.620384414+00:00,2023-11-01 01:35:20.619456995+00:00,0,1,78460,T,A,0,80.9,1,0,13978,172380020,CLF4
2023-11-01 01:35:32.357443412+00:00,2023-11-01 01:35:32.348790519+00:00,0,1,78460,T,B,0,80.91,1,0,14098,172381887,CLF4
2023-11-01 01:35:39.208150568+00:00,2023-11-01 01:35:39.207678959+00:00,0,1,78460,T,B,0,80.91,1,0,18350,172383068,CLF4
2023-11-01 01:35:39.208150568+00:00,2023-11-01 01:35:39.207678959+00:00,0,1,78460,T,B,0,80.92,1,0,18350,172383068,CLF4
2023-11-01 01:36:27.967897269+00:00,2023-11-01 01:36:27.967284759+00:00,0,1,78460,T,N,0,80.89,1,0,22266,172389178,CLF4
2023-11-01 01:36:43.335657676+00:00,2023-11-01 01:36:43.335350571+00:00,0,1,78460,T,B,0,80.9,2,0,17269,172391369,CLF4
2023-11-01 01:38:38.357070954+00:00,2023-11-01 01:38:38.348660103+00:00,0,1,78460,T,B,0,80.89,1,0,15211,172408385,CLF4
2023-11-01 01:39:30.937647371+00:00,2023-11-01 01:39:30.935750603+00:00,0,1,78460,T,A,0,80.87,1,0,13196,172415331,CLF4
2023-11-01 01:40:38.596391567+00:00,2023-11-01 01:40:38.596121173+00:00,0,1,78460,T,A,0,80.84,1,0,17209,172442773,CLF4
2023-11-01 01:40:41.582077277+00:00,2023-11-01 01:40:41.581781743+00:00,0,1,78460,T,A,0,80.84,2,0,17257,172443452,CLF4
2023-11-01 01:40:46.027783025+00:00,2023-11-01 01:40:46.027487323+00:00,0,1,78460,T,A,0,80.83,1,0,19076,172444998,CLF4
2023-11-01 01:41:02.864178096+00:00,2023-11-01 01:41:02.863115977+00:00,0,1,78460,T,N,0,80.83,1,0,18312,172448626,CLF4
2023-11-01 01:41:06.002922058+00:00,2023-11-01 01:41:06.002667763+00:00,0,1,78460,T,B,0,80.83,1,0,17568,172450900,CLF4
2023-11-01 01:41:07.174919133+00:00,2023-11-01 01:41:07.174644843+00:00,0,1,78460,T,A,0,80.83,1,0,17190,172451607,CLF4
2023-11-01 01:41:12.925203056+00:00,2023-11-01 01:41:12.924173389+00:00,0,1,78460,T,B,0,80.84,1,0,20028,172452171,CLF4
2023-11-01 01:41:45.887404920+00:00,2023-11-01 01:41:45.887003005+00:00,0,1,78460,T,A,0,80.84,1,0,15188,172455327,CLF4
2023-11-01 01:41:45.895539879+00:00,2023-11-01 01:41:45.887343859+00:00,0,1,78460,T,A,0,80.84,1,0,13960,172455338,CLF4
2023-11-01 01:42:37.709219581+00:00,2023-11-01 01:42:37.708940359+00:00,0,1,78460,T,A,0,80.82,2,0,17642,172473843,CLF4
2023-11-01 01:42:38.022627449+00:00,2023-11-01 01:42:38.021214987+00:00,0,1,78460,T,A,0,80.81,3,0,12874,172474608,CLF4
2023-11-01 01:42:44.819108360+00:00,2023-11-01 01:42:44.815738523+00:00,0,1,78460,T,A,0,80.8,1,0,13714,172477504,CLF4
2023-11-01 01:42:44.821404747+00:00,2023-11-01 01:42:44.821118967+00:00,0,1,78460,T,A,0,80.8,1,0,17058,172477553,CLF4
2023-11-01 01:42:48.496861145+00:00,2023-11-01 01:42:48.496585551+00:00,0,1,78460,T,A,0,80.79,2,0,17174,172479521,CLF4
2023-11-01 01:42:51.428877384+00:00,2023-11-01 01:42:51.428602641+00:00,0,1,78460,T,B,0,80.79,1,0,17452,172480807,CLF4
2023-11-01 01:42:52.628943246+00:00,2023-11-01 01:42:52.628680327+00:00,0,1,78460,T,B,0,80.79,1,0,17234,172481058,CLF4
2023-11-01 01:43:06.974770324+00:00,2023-11-01 01:43:06.974433257+00:00,0,1,78460,T,A,0,80.82,1,0,13826,172485612,CLF4
2023-11-01 01:43:33.777867553+00:00,2023-11-01 01:43:33.777240459+00:00,0,1,78460,T,B,0,80.81,1,128,18365,172493424,CLF4
2023-11-01 01:44:01.209537460+00:00,2023-11-01 01:44:01.209284337+00:00,0,1,78460,T,A,0,80.78,1,0,17871,172499808,CLF4
2023-11-01 01:44:08.980342747+00:00,2023-11-01 01:44:08.979921261+00:00,0,1,78460,T,A,0,80.79,1,0,17136,172502891,CLF4
2023-11-01 01:44:08.983968292+00:00,2023-11-01 01:44:08.980544995+00:00,0,1,78460,T,B,0,80.79,2,0,13825,172503134,CLF4
2023-11-01 01:44:08.985149680+00:00,2023-11-01 01:44:08.981280291+00:00,0,1,78460,T,A,0,80.79,1,0,13791,172503215,CLF4
2023-11-01 01:44:08.988153199+00:00,2023-11-01 01:44:08.985115443+00:00,0,1,78460,T,A,0,80.79,1,0,13174,172503440,CLF4
2023-11-01 01:44:29.054409686+00:00,2023-11-01 01:44:29.053904693+00:00,0,1,78460,T,N,0,80.8,1,0,18217,172507911,CLF4
2023-11-01 01:44:48.136686609+00:00,2023-11-01 01:44:48.135413559+00:00,0,1,78460,T,A,0,80.78,1,0,13578,172515687,CLF4
2023-11-01 01:45:00.002084123+00:00,2023-11-01 01:45:00.000007113+00:00,0,1,78460,T,N,0,80.77,2,0,21814,172519788,CLF4
2023-11-01 01:45:00.002084123+00:00,2023-11-01 01:45:00.000007113+00:00,0,1,78460,T,N,0,80.76,4,0,21814,172519788,CLF4
2023-11-01 01:45:00.022906377+00:00,2023-11-01 01:45:00.016354321+00:00,0,1,78460,T,N,0,80.76,1,0,14047,172521423,CLF4
2023-11-01 01:45:00.029140635+00:00,2023-11-01 01:45:00.027810645+00:00,0,1,78460,T,N,0,80.77,1,0,13642,172521954,CLF4
2023-11-01 01:45:00.029458382+00:00,2023-11-01 01:45:00.028069027+00:00,0,1,78460,T,N,0,80.77,1,0,15942,172521982,CLF4
2023-11-01 01:45:00.029721446+00:00,2023-11-01 01:45:00.028131267+00:00,0,1,78460,T,N,0,80.77,1,0,15095,172521998,CLF4
2023-11-01 01:45:04.213665273+00:00,2023-11-01 01:45:04.212279913+00:00,0,1,78460,T,A,0,80.72,1,0,18980,172534325,CLF4
2023-11-01 01:45:05.494404739+00:00,2023-11-01 01:45:05.493581411+00:00,0,1,78460,T,A,0,80.72,3,0,14277,172535566,CLF4
2023-11-01 01:45:07.258764940+00:00,2023-11-01 01:45:07.258445185+00:00,0,1,78460,T,B,0,80.74,2,0,17043,172537091,CLF4
2023-11-01 01:45:08.027871153+00:00,2023-11-01 01:45:08.027610557+00:00,0,1,78460,T,A,0,80.73,1,0,17797,172537252,CLF4
2023-11-01 01:45:14.108269299+00:00,2023-11-01 01:45:14.107963027+00:00,0,1,78460,T,A,0,80.74,1,0,17104,172539908,CLF4
2023-11-01 01:45:17.113788490+00:00,2023-11-01 01:45:17.112062911+00:00,0,1,78460,T,B,0,80.75,1,0,13437,172541961,CLF4
2023-11-01 01:45:17.115810136+00:00,2023-11-01 01:45:17.114777951+00:00,0,1,78460,T,A,0,80.75,1,0,14314,172542114,CLF4
2023-11-01 01:45:19.300561877+00:00,2023-11-01 01:45:19.300265379+00:00,0,1,78460,T,B,0,80.75,1,0,16517,172544141,CLF4
2023-11-01 01:45:23.476416192+00:00,2023-11-01 01:45:23.476087127+00:00,0,1,78460,T,B,0,80.76,1,0,18152,172546537,CLF4
2023-11-01 01:45:46.842665480+00:00,2023-11-01 01:45:46.842376825+00:00,0,1,78460,T,B,0,80.77,1,0,17013,172555807,CLF4
2023-11-01 01:45:48.974957563+00:00,2023-11-01 01:45:48.974708999+00:00,0,1,78460,T,B,0,80.78,1,0,16831,172557753,CLF4
2023-11-01 01:45:52.602670587+00:00,2023-11-01 01:45:52.601705777+00:00,0,1,78460,T,A,0,80.77,1,0,13532,172560313,CLF4
2023-11-01 01:45:56.631942576+00:00,2023-11-01 01:45:56.631285035+00:00,0,1,78460,T,N,0,80.76,1,0,20446,172563195,CLF4
2023-11-01 01:46:15.752976976+00:00,2023-11-01 01:46:15.752523539+00:00,0,1,78460,T,B,0,80.78,2,0,16285,172569563,CLF4
2023-11-01 01:46:29.338604848+00:00,2023-11-01 01:46:29.337996349+00:00,0,1,78460,T,A,0,80.76,5,0,17249,172571827,CLF4
2023-11-01 01:47:42.351293194+00:00,2023-11-01 01:47:42.350633859+00:00,0,1,78460,T,N,0,80.79,2,0,18784,172584020,CLF4
2023-11-01 01:47:47.685573790+00:00,2023-11-01 01:47:47.685285589+00:00,0,1,78460,T,B,0,80.81,1,0,16358,172586401,CLF4
2023-11-01 01:48:00.020241701+00:00,2023-11-01 01:48:00.019905097+00:00,0,1,78460,T,A,0,80.8,1,0,14175,172587658,CLF4
2023-11-01 01:48:02.182636512+00:00,2023-11-01 01:48:02.174362499+00:00,0,1,78460,T,A,0,80.79,1,0,16684,172588379,CLF4
2023-11-01 01:48:02.190762358+00:00,2023-11-01 01:48:02.189314979+00:00,0,1,78460,T,N,0,80.78,1,0,14457,172589001,CLF4
2023-11-01 01:48:11.020288292+00:00,2023-11-01 01:48:11.019569217+00:00,0,1,78460,T,B,0,80.76,1,0,16250,172594501,CLF4
2023-11-01 01:48:39.449322624+00:00,2023-11-01 01:48:39.440567357+00:00,0,1,78460,T,A,0,80.76,1,0,17517,172599844,CLF4
2023-11-01 01:48:39.458713264+00:00,2023-11-01 01:48:39.452543997+00:00,0,1,78460,T,B,0,80.76,1,0,13585,172600534,CLF4
2023-11-01 01:49:17.083633611+00:00,2023-11-01 01:49:17.082006957+00:00,0,1,78460,T,A,0,80.75,1,0,13830,172613425,CLF4
2023-11-01 01:49:18.046005906+00:00,2023-11-01 01:49:18.045360711+00:00,0,1,78460,T,B,0,80.76,3,0,17464,172614563,CLF4
2023-11-01 01:49:18.046005906+00:00,2023-11-01 01:49:18.045360711+00:00,0,1,78460,T,B,0,80.77,2,0,17464,172614563,CLF4
2023-11-01 01:49:56.009918589+00:00,2023-11-01 01:49:56.009464109+00:00,0,1,78460,T,A,0,80.76,1,0,13737,172623717,CLF4
2023-11-01 01:50:10.670381795+00:00,2023-11-01 01:50:10.670072715+00:00,0,1,78460,T,A,0,80.72,1,0,16612,172629494,CLF4
2023-11-01 01:50:50.631599048+00:00,2023-11-01 01:50:50.630163221+00:00,0,1,78460,T,A,0,80.72,1,0,13422,172645562,CLF4
2023-11-01 01:50:52.786087559+00:00,2023-11-01 01:50:52.785675843+00:00,0,1,78460,T,A,0,80.72,1,0,13501,172646674,CLF4
2023-11-01 01:51:20.828435278+00:00,2023-11-01 01:51:20.827554395+00:00,0,1,78460,T,A,0,80.7,1,0,13882,172651595,CLF4
2023-11-01 01:51:21.294732075+00:00,2023-11-01 01:51:21.294384899+00:00,0,1,78460,T,B,0,80.7,1,0,16761,172653590,CLF4
2023-11-01 01:51:23.218302050+00:00,2023-11-01 01:51:23.218026797+00:00,0,1,78460,T,A,0,80.69,1,0,16474,172654577,CLF4
2023-11-01 01:51:45.557327675+00:00,2023-11-01 01:51:45.557069351+00:00,0,1,78460,T,B,0,80.72,1,0,16485,172665882,CLF4
2023-11-01 01:52:01.199186425+00:00,2023-11-01 01:52:01.198690159+00:00,0,1,78460,T,A,0,80.69,1,0,13810,172669776,CLF4
2023-11-01 01:52:05.339548049+00:00,2023-11-01 01:52:05.338771393+00:00,0,1,78460,T,B,0,80.7,1,0,16996,172672205,CLF4
2023-11-01 01:52:07.084227984+00:00,2023-11-01 01:52:07.083507697+00:00,0,1,78460,T,A,0,80.69,4,0,17159,172673078,CLF4
2023-11-01 01:52:11.255567125+00:00,2023-11-01 01:52:11.255072937+00:00,0,1,78460,T,B,0,80.7,1,0,14146,172674074,CLF4
2023-11-01 01:52:29.389269166+00:00,2023-11-01 01:52:29.388985587+00:00,0,1,78460,T,B,0,80.71,1,0,16499,172678665,CLF4
2023-11-01 01:52:55.185150308+00:00,2023-11-01 01:52:55.184800835+00:00,0,1,78460,T,A,0,80.68,2,0,14768,172684768,CLF4
2023-11-01 01:53:04.780723967+00:00,2023-11-01 01:53:04.779952083+00:00,0,1,78460,T,N,0,80.69,2,0,17537,172690418,CLF4
2023-11-01 01:53:09.931504033+00:00,2023-11-01 01:53:09.931210335+00:00,0,1,78460,T,B,0,80.71,1,0,15754,172694078,CLF4
2023-11-01 01:53:15.510198260+00:00,2023-11-01 01:53:15.509607013+00:00,0,1,78460,T,A,0,80.7,1,0,14487,172696427,CLF4
2023-11-01 01:56:02.864277566+00:00,2023-11-01 01:56:02.863884069+00:00,0,1,78460,T,A,0,80.66,1,0,13701,172725519,CLF4
2023-11-01 01:57:42.240020694+00:00,2023-11-01 01:57:42.230458209+00:00,0,1,78460,T,B,0,80.68,1,0,13731,172741740,CLF4
2023-11-01 01:58:16.453970683+00:00,2023-11-01 01:58:16.453080325+00:00,0,1,78460,T,N,0,80.7,1,0,22269,172755583,CLF4
2023-11-01 01:58:16.462748536+00:00,2023-11-01 01:58:16.455358593+00:00,0,1,78460,T,B,0,80.7,1,0,16639,172755624,CLF4
2023-11-01 01:58:16.469237778+00:00,2023-11-01 01:58:16.467760913+00:00,0,1,78460,T,A,0,80.7,1,128,13754,172755967,CLF4
2023-11-01 01:58:26.256660558+00:00,2023-11-01 01:58:26.256378689+00:00,0,1,78460,T,A,0,80.69,1,0,14474,172756943,CLF4
2023-11-01 02:00:10.820737598+00:00,2023-11-01 02:00:10.819400493+00:00,0,1,78460,T,A,0,80.69,1,128,13582,172790136,CLF4
2023-11-01 02:01:00.065347058+00:00,2023-11-01 02:01:00.065059383+00:00,0,1,78460,T,B,0,80.7,1,0,14050,172803974,CLF4
2023-11-01 02:01:33.211054194+00:00,2023-11-01 02:01:33.202337441+00:00,0,1,78460,T,A,0,80.67,1,0,17115,172820092,CLF4
2023-11-01 02:01:33.213195624+00:00,2023-11-01 02:01:33.203396203+00:00,0,1,78460,T,A,0,80.67,2,0,13710,172820242,CLF4
2023-11-01 02:01:33.213444889+00:00,2023-11-01 02:01:33.204535647+00:00,0,1,78460,T,A,0,80.67,1,0,14809,172820262,CLF4
2023-11-01 02:01:33.213970666+00:00,2023-11-01 02:01:33.211069081+00:00,0,1,78460,T,A,0,80.67,6,0,18191,172820306,CLF4
2023-11-01 02:01:33.711080451+00:00,2023-11-01 02:01:33.709456775+00:00,0,1,78460,T,A,0,80.66,1,0,13440,172821386,CLF4
2023-11-01 02:01:44.831856035+00:00,2023-11-01 02:01:44.822832501+00:00,0,1,78460,T,A,0,80.66,1,0,13999,172824739,CLF4
2023-11-01 02:01:55.362250020+00:00,2023-11-01 02:01:55.361623031+00:00,0,1,78460,T,A,0,80.65,2,128,17421,172831485,CLF4
2023-11-01 02:02:00.888133443+00:00,2023-11-01 02:02:00.879938209+00:00,0,1,78460,T,A,0,80.64,2,0,14203,172833913,CLF4
2023-11-01 02:02:04.095586778+00:00,2023-11-01 02:02:04.095191507+00:00,0,1,78460,T,B,0,80.66,1,0,16046,172838309,CLF4
2023-11-01 02:02:04.099055932+00:00,2023-11-01 02:02:04.095640417+00:00,0,1,78460,T,B,0,80.67,2,0,13062,172838530,CLF4
2023-11-01 02:02:07.057321112+00:00,2023-11-01 02:02:07.056922561+00:00,0,1,78460,T,N,0,80.68,1,0,18940,172843294,CLF4
2023-11-01 02:02:16.284688934+00:00,2023-11-01 02:02:16.284253521+00:00,0,1,78460,T,A,0,80.67,1,128,17622,172847645,CLF4
2023-11-01 02:02:17.965238360+00:00,2023-11-01 02:02:17.956570719+00:00,0,1,78460,T,B,0,80.67,1,0,13930,172848745,CLF4
2023-11-01 02:02:17.969293065+00:00,2023-11-01 02:02:17.958050899+00:00,0,1,78460,T,B,0,80.68,1,0,13905,172849016,CLF4
2023-11-01 02:02:23.596425225+00:00,2023-11-01 02:02:23.595995595+00:00,0,1,78460,T,A,0,80.66,1,128,17801,172852822,CLF4
2023-11-01 02:02:59.342363945+00:00,2023-11-01 02:02:59.333762337+00:00,0,1,78460,T,A,0,80.64,2,0,14647,172861812,CLF4
2023-11-01 02:03:41.536403871+00:00,2023-11-01 02:03:41.531245751+00:00,0,1,78460,T,N,0,80.66,1,0,14411,172878630,CLF4
2023-11-01 02:05:30.085774453+00:00,2023-11-01 02:05:30.083956749+00:00,0,1,78460,T,B,0,80.65,1,128,15317,172895351,CLF4
2023-11-01 02:05:34.893755136+00:00,2023-11-01 02:05:34.893250657+00:00,0,1,78460,T,B,0,80.66,1,0,13528,172899705,CLF4
2023-11-01 02:07:07.526685951+00:00,2023-11-01 02:07:07.525219321+00:00,0,1,78460,T,N,0,80.65,5,0,20439,172917416,CLF4
2023-11-01 02:07:07.542154941+00:00,2023-11-01 02:07:07.535624879+00:00,0,1,78460,T,A,0,80.65,1,0,17228,172917908,CLF4
2023-11-01 02:07:07.633008737+00:00,2023-11-01 02:07:07.632746525+00:00,0,1,78460,T,B,0,80.65,1,0,16963,172919306,CLF4
2023-11-01 02:08:33.254910892+00:00,2023-11-01 02:08:33.254566133+00:00,0,1,78460,T,A,0,80.66,1,0,21731,172934434,CLF4
2023-11-01 02:12:12.588824687+00:00,2023-11-01 02:12:12.588548413+00:00,0,1,78460,T,B,0,80.66,1,0,13827,172952814,CLF4
2023-11-01 02:12:27.555500593+00:00,2023-11-01 02:12:27.555199593+00:00,0,1,78460,T,A,0,80.65,1,0,16592,172953940,CLF4
2023-11-01 02:12:33.260223755+00:00,2023-11-01 02:12:33.259953891+00:00,0,1,78460,T,A,0,80.65,1,0,16358,172955428,CLF4
2023-11-01 02:13:04.043693796+00:00,2023-11-01 02:13:04.042743097+00:00,0,1,78460,T,B,0,80.67,1,0,13803,172964108,CLF4
2023-11-01 02:13:23.104892678+00:00,2023-11-01 02:13:23.103795813+00:00,0,1,78460,T,A,0,80.67,1,0,17423,172972424,CLF4
2023-11-01 02:13:31.853109270+00:00,2023-11-01 02:13:31.852823211+00:00,0,1,78460,T,B,0,80.68,1,0,16740,172973743,CLF4
2023-11-01 02:14:36.649416071+00:00,2023-11-01 02:14:36.649138957+00:00,0,1,78460,T,A,0,80.68,1,0,16856,172979827,CLF4
2023-11-01 02:14:56.866018845+00:00,2023-11-01 02:14:56.865638917+00:00,0,1,78460,T,B,0,80.69,1,0,16942,172980744,CLF4
2023-11-01 02:15:08.370445424+00:00,2023-11-01 02:15:08.369192071+00:00,0,1,78460,T,N,0,80.68,2,0,18906,172982317,CLF4
2023-11-01 02:15:08.375158259+00:00,2023-11-01 02:15:08.371839335+00:00,0,1,78460,T,A,0,80.68,1,0,14761,172982569,CLF4
2023-11-01 02:16:00.548368125+00:00,2023-11-01 02:16:00.540007609+00:00,0,1,78460,T,B,0,80.68,1,0,16780,172986938,CLF4
2023-11-01 02:16:31.736435700+00:00,2023-11-01 02:16:31.732484457+00:00,0,1,78460,T,A,0,80.68,2,0,13892,172989472,CLF4
2023-11-01 02:16:31.739641023+00:00,2023-11-01 02:16:31.734361969+00:00,0,1,78460,T,A,0,80.67,2,0,14057,172989712,CLF4
2023-11-01 02:16:31.740278234+00:00,2023-11-01 02:16:31.736441999+00:00,0,1,78460,T,B,0,80.68,2,0,16731,172989761,CLF4
2023-11-01 02:16:44.297924516+00:00,2023-11-01 02:16:44.297638473+00:00,0,1,78460,T,A,0,80.68,1,0,17495,172991762,CLF4
2023-11-01 02:17:03.052689292+00:00,2023-11-01 02:17:03.045867711+00:00,0,1,78460,T,A,0,80.67,1,0,17449,172994598,CLF4
2023-11-01 02:17:03.060910342+00:00,2023-11-01 02:17:03.056584765+00:00,0,1,78460,T,B,0,80.67,3,0,13870,172995131,CLF4
2023-11-01 02:17:03.061256587+00:00,2023-11-01 02:17:03.056873829+00:00,0,1,78460,T,A,0,80.66,2,0,13778,172995153,CLF4
2023-11-01 02:17:03.061411416+00:00,2023-11-01 02:17:03.056908851+00:00,0,1,78460,T,A,0,80.66,1,0,13835,172995165,CLF4
2023-11-01 02:17:03.062286986+00:00,2023-11-01 02:17:03.057475209+00:00,0,1,78460,T,A,0,80.66,1,0,14032,172995220,CLF4
2023-11-01 02:17:03.063369608+00:00,2023-11-01 02:17:03.058282995+00:00,0,1,78460,T,B,0,80.66,1,0,14025,172995295,CLF4
2023-11-01 02:17:05.074356584+00:00,2023-11-01 02:17:05.073722313+00:00,0,1,78460,T,N,0,80.66,1,0,14175,172998024,CLF4
2023-11-01 02:18:05.011594101+00:00,2023-11-01 02:18:05.008981989+00:00,0,1,78460,T,A,0,80.65,3,0,13857,173004314,CLF4
2023-11-01 02:18:17.187313647+00:00,2023-11-01 02:18:17.178810491+00:00,0,1,78460,T,B,0,80.67,1,0,16294,173005189,CLF4
2023-11-01 02:18:17.187562477+00:00,2023-11-01 02:18:17.178829475+00:00,0,1,78460,T,B,0,80.67,2,0,14584,173005206,CLF4
2023-11-01 02:19:52.420949591+00:00,2023-11-01 02:19:52.419350803+00:00,0,1,78460,T,A,0,80.66,13,0,27770,173011415,CLF4
2023-11-01 02:19:52.420949591+00:00,2023-11-01 02:19:52.419350803+00:00,0,1,78460,T,A,0,80.65,20,0,27770,173011415,CLF4
2023-11-01 02:19:52.420949591+00:00,2023-11-01 02:19:52.419350803+00:00,0,1,78460,T,A,0,80.64,35,0,27770,173011415,CLF4
